Student_ID,train_interaction_count,fraction_of_catalog_observed,mean_rating,rating_std,rating_min,rating_max,number_of_distinct_rating_levels,fraction_rating_1,fraction_rating_2,fraction_rating_3,fraction_rating_4,fraction_rating_5,fraction_rating_ge_4,fraction_rating_lt_4,rating_entropy,rating_range,number_of_observed_ordered_pairs,normalized_pair_count_per_interaction,mean_rating_gap_across_pairs,max_rating_gap,fraction_gap_1_pairs,fraction_gap_2plus_pairs,mean_degree_of_interacted_items,median_degree_of_interacted_items,min_degree_of_interacted_items,max_degree_of_interacted_items,fraction_of_interactions_with_head_items,fraction_of_interactions_with_tail_items,MF_MAE_user,LightGCN_MAE_user,MAE_difference,rating_winner,MF_rating_better,LightGCN_rating_better,ranking_eligible,MF_NDCG5_user,LightGCN_NDCG5_user,NDCG5_difference,ranking_winner,MF_ranking_better,LightGCN_ranking_better,MF_Recall@5,LightGCN_Recall@5,Recall@5_difference,Recall@5_winner,MF_HitRate@5,LightGCN_HitRate@5,HitRate@5_difference,HitRate@5_winner
40311148,5,0.033112582781456956,1.8,0.9797958971132713,1.0,3.0,2,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.9709505944546686,2.0,6,1.2,2.0,2.0,0.0,1.0,126.4,123.0,115.0,137.0,1.0,0.0,0.5903449058532715,0.6939859390258789,0.10364103317260742,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311150,9,0.059602649006622516,1.3333333333333333,0.6666666666666666,1.0,3.0,3,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.9864267287308424,2.0,15,1.6666666666666667,1.4666666666666666,2.0,0.5333333333333333,0.4666666666666667,104.0,105.0,48.0,137.0,0.8888888888888888,0.0,0.8173677921295166,1.541412115097046,0.7240443229675293,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311151,17,0.11258278145695365,4.0588235294117645,0.5391265523477459,3.0,5.0,3,0.0,0.0,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.8823529411764706,0.11764705882352941,1.1595547523787308,2.0,66,3.8823529411764706,1.0909090909090908,2.0,0.9090909090909091,0.09090909090909091,88.88235294117646,81.0,26.0,137.0,0.7647058823529411,0.0,0.6411781311035156,0.7182369232177734,0.07705879211425781,MF,1,0,True,1.0,1.0,0.0,tie,0,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311152,6,0.039735099337748346,2.3333333333333335,1.1055415967851332,1.0,4.0,4,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,1.9182958340544893,3.0,13,2.1666666666666665,1.6923076923076923,3.0,0.46153846153846156,0.5384615384615384,113.33333333333333,122.0,48.0,137.0,0.8333333333333334,0.0,4.470348358154297e-05,0.1660537719726562,0.16600906848907465,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311153,17,0.11258278145695365,4.294117647058823,0.7487012977269327,3.0,5.0,3,0.0,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,0.8235294117647058,0.17647058823529413,1.4836591643979626,2.0,90,5.294117647058823,1.2666666666666666,2.0,0.7333333333333333,0.26666666666666666,93.23529411764706,81.0,49.0,137.0,0.8235294117647058,0.0,0.0008268356323242,1.0,0.9991731643676758,MF,1,0,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311154,17,0.11258278145695365,3.764705882352941,0.9411764705882353,2.0,5.0,4,0.0,0.11764705882352941,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.6470588235294118,0.35294117647058826,1.8726696380501495,3.0,102,6.0,1.4509803921568627,3.0,0.6274509803921569,0.37254901960784315,91.11764705882354,81.0,48.0,137.0,0.7647058823529411,0.0,1.176199436187744,1.4442763328552246,0.2680768966674807,MF,1,0,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311155,17,0.11258278145695365,2.9411764705882355,0.9982683969692435,1.0,5.0,5,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.8235294117647058,1.8210319581338212,4.0,93,5.470588235294118,1.5913978494623655,4.0,0.5483870967741935,0.45161290322580644,92.17647058823529,81.0,48.0,137.0,0.8235294117647058,0.0,0.137916088104248,0.0166606903076171,-0.12125539779663089,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311157,17,0.11258278145695365,4.0,0.7669649888473704,3.0,5.0,3,0.0,0.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.7058823529411765,0.29411764705882354,1.5656531116458186,2.0,95,5.588235294117647,1.263157894736842,2.0,0.7368421052631579,0.2631578947368421,88.29411764705883,81.0,48.0,137.0,0.7647058823529411,0.0,1.708279371261597,2.056222915649414,0.34794354438781716,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311158,16,0.10596026490066225,3.1875,1.5499495959546556,1.0,5.0,5,0.1875,0.25,0.0625,0.1875,0.3125,0.5,0.5,2.1800365325772653,4.0,98,6.125,2.2551020408163267,4.0,0.3469387755102041,0.6530612244897959,77.25,81.0,2.0,136.0,0.6875,0.0625,1.7599811553955078,1.658764123916626,-0.10121703147888184,LightGCN,0,1,True,0.0,0.5,0.5,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311159,5,0.033112582781456956,1.2,0.4,1.0,2.0,2,0.8,0.2,0.0,0.0,0.0,0.0,1.0,0.7219280948873623,1.0,4,0.8,1.0,1.0,1.0,0.0,118.0,123.0,83.0,137.0,1.0,0.0,0.1972116231918335,0.2721977233886719,0.07498610019683838,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311160,2,0.013245033112582781,1.5,0.5,1.0,2.0,2,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.5,1.0,1.0,1.0,0.0,102.0,102.0,83.0,121.0,1.0,0.0,1.0351762771606443,0.0481617450714111,-0.9870145320892332,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311161,7,0.046357615894039736,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,97.85714285714286,105.0,57.0,123.0,0.8571428571428571,0.0,0.1403965950012207,0.9456264972686768,0.805229902267456,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311162,12,0.07947019867549669,1.5,0.9574271077563381,1.0,4.0,4,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,1.207518749639422,3.0,30,2.5,1.9333333333333333,3.0,0.36666666666666664,0.6333333333333333,87.58333333333333,82.0,48.0,136.0,0.75,0.0,0.0,0.3209890127182007,0.3209890127182007,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311165,2,0.013245033112582781,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,81.0,105.0,1.0,0.0,1.1484496593475342,0.0,-1.1484496593475342,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311166,2,0.013245033112582781,1.5,0.5,1.0,2.0,2,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.5,1.0,1.0,1.0,0.0,91.5,91.5,81.0,102.0,1.0,0.0,0.652338981628418,1.5744907855987549,0.9221518039703369,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311167,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,81.0,81.0,1.0,0.0,0.1729604005813598,1.0,0.8270395994186401,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311169,4,0.026490066225165563,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.75,42.5,1.0,105.0,0.5,0.25,1.0200529098510742,0.0,-1.0200529098510742,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311170,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,81.0,81.0,1.0,0.0,1.5375609397888184,0.0,-1.5375609397888184,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311172,2,0.013245033112582781,4.5,0.5,4.0,5.0,2,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1,0.5,1.0,1.0,1.0,0.0,49.5,49.5,26.0,73.0,0.5,0.0,0.5218429565429688,0.7270803451538086,0.20523738861083984,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40311173,2,0.013245033112582781,3.0,1.0,2.0,4.0,2,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,2.0,1,0.5,2.0,2.0,0.0,1.0,49.5,49.5,26.0,73.0,0.5,0.0,1.2466411590576172,1.523477554321289,0.2768363952636719,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311201,16,0.10596026490066225,4.75,0.4330127018922193,4.0,5.0,2,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.8112781244591328,1.0,48,3.0,1.0,1.0,1.0,0.0,100.3125,85.0,30.0,160.0,0.875,0.0,2.9476125240325928,2.489765882492065,-0.4578466415405278,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311202,16,0.10596026490066225,3.75,0.9682458365518543,2.0,5.0,4,0.0,0.125,0.25,0.375,0.25,0.625,0.375,1.9056390622295665,3.0,92,5.75,1.4782608695652173,3.0,0.6086956521739131,0.391304347826087,96.6875,82.5,30.0,160.0,0.875,0.0,1.2393319606781006,2.246464252471924,1.0071322917938232,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311204,16,0.10596026490066225,3.625,1.165922381636102,1.0,5.0,4,0.0625,0.1875,0.0,0.5625,0.1875,0.75,0.25,1.6225562489182659,4.0,78,4.875,1.9230769230769231,4.0,0.38461538461538464,0.6153846153846154,99.1875,85.0,30.0,160.0,0.875,0.0,1.272644281387329,1.488994598388672,0.216350317001343,MF,1,0,True,0.430676558073393,0.6309297535714575,0.20025319549806453,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311205,17,0.11258278145695365,3.2941176470588234,1.4456712620522951,1.0,5.0,5,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.5294117647058824,2.256908989558354,4.0,113,6.647058823529412,2.0707964601769913,4.0,0.36283185840707965,0.6371681415929203,97.52941176470588,83.0,17.0,160.0,0.8823529411764706,0.0,0.9870131015777588,1.5666215419769287,0.5796084403991699,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311206,16,0.10596026490066225,3.0625,1.3905372163304368,1.0,5.0,5,0.1875,0.1875,0.1875,0.25,0.1875,0.4375,0.5625,2.311278124459133,4.0,102,6.375,1.9705882352941178,4.0,0.4117647058823529,0.5882352941176471,102.75,85.0,30.0,160.0,0.9375,0.0,0.2219228744506836,0.4870772361755371,0.2651543617248535,MF,1,0,True,0.3868528072345416,0.6309297535714575,0.24407694633691596,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311207,16,0.10596026490066225,3.75,1.0897247358851685,1.0,5.0,5,0.0625,0.0625,0.1875,0.4375,0.25,0.6875,0.3125,1.9746017527145814,4.0,90,5.625,1.6222222222222222,4.0,0.5888888888888889,0.4111111111111111,105.5,106.5,30.0,160.0,0.9375,0.0,0.0353474617004394,0.1392536163330078,0.10390615463256841,MF,1,0,True,0.3868528072345416,0.6309297535714575,0.24407694633691596,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311208,16,0.10596026490066225,3.5,0.7071067811865476,2.0,5.0,4,0.0,0.0625,0.4375,0.4375,0.0625,0.5,0.5,1.5435644431995963,3.0,78,4.875,1.205128205128205,3.0,0.8076923076923077,0.19230769230769232,103.0625,106.5,30.0,160.0,0.875,0.0,0.3292577266693115,0.3840866088867187,0.05482888221740717,MF,1,0,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311209,17,0.11258278145695365,2.0,0.9074852129730301,1.0,4.0,4,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.7921951936824647,3.0,100,5.882352941176471,1.42,3.0,0.64,0.36,97.88235294117646,83.0,17.0,160.0,0.8823529411764706,0.0,1.1873736381530762,0.0,-1.1873736381530762,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311210,17,0.11258278145695365,1.8823529411764706,1.0222439527636922,1.0,4.0,4,0.5294117647058824,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.608700165519891,3.0,89,5.235294117647059,1.7303370786516854,3.0,0.3707865168539326,0.6292134831460674,96.76470588235294,87.0,4.0,160.0,0.8235294117647058,0.0,0.9228849411010742,0.7698276042938232,-0.15305733680725098,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311211,16,0.10596026490066225,3.0,1.224744871391589,1.0,5.0,5,0.1875,0.125,0.25,0.375,0.0625,0.4375,0.5625,2.1084585933443494,4.0,95,5.9375,1.8105263157894738,4.0,0.4631578947368421,0.5368421052631579,94.125,104.5,4.0,160.0,0.75,0.0,0.6083091497421265,0.1604584455490112,-0.44785070419311523,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311212,11,0.0728476821192053,2.1818181818181817,1.2662171161076472,1.0,4.0,4,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.7272727272727273,1.789929075309999,3.0,41,3.727272727272727,2.0,3.0,0.36585365853658536,0.6341463414634146,117.54545454545455,129.0,43.0,160.0,0.9090909090909091,0.0,1.2016148567199707,1.273942232131958,0.0723273754119873,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311213,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,160.0,1.0,0.0,1.7316679954528809,0.0,-1.7316679954528809,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311214,16,0.10596026490066225,2.1875,0.8816709987291178,1.0,4.0,4,0.25,0.375,0.3125,0.0625,0.0,0.0625,0.9375,1.8050365325772657,3.0,89,5.5625,1.3820224719101124,3.0,0.6629213483146067,0.33707865168539325,106.5,106.5,43.0,160.0,0.9375,0.0,0.0271589756011962,0.3230347633361816,0.2958757877349854,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311215,16,0.10596026490066225,3.4375,1.1162856937182344,1.0,5.0,5,0.0625,0.125,0.3125,0.3125,0.1875,0.5,0.5,2.1266144718101816,4.0,96,6.0,1.6354166666666667,4.0,0.5416666666666666,0.4583333333333333,100.375,85.0,30.0,160.0,0.875,0.0,0.4850642681121826,0.1816906929016113,-0.3033735752105713,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311216,16,0.10596026490066225,3.3125,0.8454843286542927,1.0,5.0,4,0.0625,0.0,0.5625,0.3125,0.0625,0.375,0.625,1.4913146570363986,4.0,74,4.625,1.4189189189189189,4.0,0.6756756756756757,0.32432432432432434,98.1875,85.0,30.0,147.0,0.875,0.0,0.4727280139923095,0.3654890060424804,-0.1072390079498291,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311217,16,0.10596026490066225,3.1875,0.9499177595981665,1.0,5.0,5,0.0625,0.125,0.4375,0.3125,0.0625,0.375,0.625,1.9211796919474973,4.0,88,5.5,1.4659090909090908,4.0,0.6363636363636364,0.36363636363636365,95.625,82.5,30.0,160.0,0.875,0.0,0.0745294094085693,0.6447975635528564,0.5702681541442871,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311218,17,0.11258278145695365,2.588235294117647,1.3310245292923248,1.0,5.0,5,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.6470588235294118,2.133387491316597,4.0,109,6.411764705882353,1.963302752293578,4.0,0.3944954128440367,0.6055045871559633,91.88235294117646,82.0,4.0,160.0,0.8235294117647058,0.0,1.932504653930664,1.2767930030822754,-0.6557116508483887,LightGCN,0,1,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311219,9,0.059602649006622516,2.3333333333333335,1.4142135623730951,1.0,5.0,5,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777778,2.058813890331201,4.0,29,3.2222222222222223,2.1379310344827585,4.0,0.3103448275862069,0.6896551724137931,124.66666666666667,130.0,81.0,160.0,1.0,0.0,0.7714910507202148,0.573535680770874,-0.19795536994934082,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311221,15,0.09933774834437085,2.6,0.8,1.0,4.0,4,0.06666666666666667,0.4,0.4,0.13333333333333333,0.0,0.13333333333333333,0.8666666666666667,1.7055872616982601,3.0,74,4.933333333333334,1.2972972972972974,3.0,0.7297297297297297,0.2702702702702703,101.2,83.0,43.0,160.0,0.9333333333333333,0.0,0.2152752876281738,0.919339656829834,0.7040643692016602,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311223,15,0.09933774834437085,2.466666666666667,0.7180219742846006,1.0,3.0,3,0.13333333333333333,0.26666666666666666,0.6,0.0,0.0,0.0,1.0,1.3382689280764644,2.0,62,4.133333333333334,1.2903225806451613,2.0,0.7096774193548387,0.2903225806451613,100.46666666666667,83.0,43.0,160.0,0.9333333333333333,0.0,0.1033570766448974,0.8665781021118164,0.763221025466919,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311224,6,0.039735099337748346,1.1666666666666667,0.3726779962499649,1.0,2.0,2,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.6500224216483541,1.0,5,0.8333333333333334,1.0,1.0,1.0,0.0,130.33333333333334,133.5,78.0,160.0,1.0,0.0,0.0172106027603149,0.0,-0.0172106027603149,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311226,16,0.10596026490066225,3.5,0.9354143466934853,1.0,5.0,5,0.0625,0.0625,0.25,0.5625,0.0625,0.625,0.375,1.7169171866886992,4.0,78,4.875,1.5128205128205128,4.0,0.6410256410256411,0.358974358974359,100.0625,85.0,30.0,160.0,0.875,0.0,0.1254615783691406,0.0350961685180664,-0.09036540985107419,LightGCN,0,1,True,0.430676558073393,0.6309297535714575,0.20025319549806453,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311227,17,0.11258278145695365,2.764705882352941,1.2141039670911935,1.0,5.0,5,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.7647058823529411,2.1895415173391393,4.0,110,6.470588235294118,1.7636363636363637,4.0,0.4727272727272727,0.5272727272727272,99.76470588235294,87.0,30.0,147.0,0.8823529411764706,0.0,2.1043096780776978,0.9343266487121582,-1.1699830293655396,LightGCN,0,1,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311229,16,0.10596026490066225,3.5625,0.998044963916957,1.0,5.0,5,0.0625,0.0625,0.25,0.5,0.125,0.625,0.375,1.875,4.0,85,5.3125,1.5411764705882354,4.0,0.6235294117647059,0.3764705882352941,99.375,82.5,30.0,160.0,0.875,0.0,1.071474313735962,2.0094265937805176,0.9379522800445557,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311230,17,0.11258278145695365,2.411764705882353,0.8442764761416073,1.0,4.0,4,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.7130788426267936,3.0,95,5.588235294117647,1.368421052631579,3.0,0.6631578947368421,0.3368421052631579,98.23529411764706,83.0,17.0,160.0,0.8823529411764706,0.0,0.1637706756591797,0.2747073173522949,0.11093664169311523,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311231,16,0.10596026490066225,3.125,1.0532687216470449,1.0,5.0,5,0.0625,0.25,0.25,0.375,0.0625,0.4375,0.5625,2.0306390622295662,4.0,93,5.8125,1.5913978494623655,4.0,0.5376344086021505,0.46236559139784944,100.0,82.5,30.0,160.0,0.875,0.0,0.2783088684082031,0.8798582553863525,0.6015493869781494,MF,1,0,True,1.0,0.5,-0.5,MF,1,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311232,15,0.09933774834437085,2.533333333333333,1.0873004286866725,1.0,5.0,5,0.2,0.26666666666666666,0.4,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.8666666666666667,2.0225797618424917,4.0,81,5.4,1.6296296296296295,4.0,0.5308641975308642,0.4691358024691358,103.8,87.0,43.0,160.0,0.9333333333333333,0.0,0.343876838684082,0.9892168045043944,0.6453399658203125,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311233,16,0.10596026490066225,3.1875,0.9499177595981665,1.0,5.0,5,0.0625,0.125,0.4375,0.3125,0.0625,0.375,0.625,1.9211796919474973,4.0,88,5.5,1.4659090909090908,4.0,0.6363636363636364,0.36363636363636365,103.3125,106.5,30.0,160.0,0.875,0.0,0.0336153507232666,0.5564045906066895,0.5227892398834229,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311235,17,0.11258278145695365,2.235294117647059,1.0588235294117647,1.0,4.0,4,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.0,0.11764705882352941,0.8823529411764706,1.865437105319908,3.0,102,6.0,1.6470588235294117,3.0,0.47058823529411764,0.5294117647058824,96.47058823529412,83.0,4.0,160.0,0.8823529411764706,0.0,0.6181650161743164,0.0,-0.6181650161743164,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311236,16,0.10596026490066225,4.0625,0.6584783595532961,2.0,5.0,3,0.0,0.0625,0.0,0.75,0.1875,0.9375,0.0625,1.014097655573916,3.0,51,3.1875,1.3529411764705883,3.0,0.7058823529411765,0.29411764705882354,103.375,106.5,30.0,160.0,0.875,0.0,0.8115010261535645,1.390522003173828,0.5790209770202634,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311237,15,0.09933774834437085,2.4,1.0198039027185568,1.0,4.0,4,0.26666666666666666,0.2,0.4,0.13333333333333333,0.0,0.13333333333333333,0.8666666666666667,1.8892464285091581,3.0,80,5.333333333333333,1.575,3.0,0.525,0.475,108.26666666666667,126.0,43.0,160.0,0.9333333333333333,0.0,0.4944417476654053,1.006546974182129,0.5121052265167236,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311238,16,0.10596026490066225,3.1875,1.0135796712641785,1.0,4.0,4,0.125,0.0625,0.3125,0.5,0.0,0.5,0.5,1.6493974703476992,3.0,81,5.0625,1.617283950617284,3.0,0.5802469135802469,0.41975308641975306,96.9375,82.5,30.0,160.0,0.875,0.0,0.5142257213592529,0.4291307926177978,-0.08509492874145513,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311240,2,0.013245033112582781,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,141.5,141.5,136.0,147.0,1.0,0.0,0.9682333469390868,0.0,-0.9682333469390868,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311241,16,0.10596026490066225,1.3125,0.582961190818051,1.0,3.0,3,0.75,0.1875,0.0625,0.0,0.0,0.0,1.0,1.014097655573916,2.0,51,3.1875,1.2352941176470589,2.0,0.7647058823529411,0.23529411764705882,101.75,85.0,17.0,160.0,0.9375,0.0,0.2471771240234375,1.4697881937026978,1.2226110696792603,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311242,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,1.0,0.0,0.835594892501831,1.0,0.16440510749816895,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311243,16,0.10596026490066225,3.8125,0.8816709987291178,1.0,5.0,4,0.0625,0.0,0.125,0.6875,0.125,0.8125,0.1875,1.3716407621868583,4.0,63,3.9375,1.5396825396825398,4.0,0.6984126984126984,0.30158730158730157,102.9375,104.5,30.0,160.0,0.875,0.0,0.8388664722442627,1.062117576599121,0.2232511043548584,MF,1,0,True,0.0,0.3868528072345416,0.3868528072345416,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311244,16,0.10596026490066225,3.1875,1.0135796712641785,1.0,5.0,5,0.0625,0.1875,0.3125,0.375,0.0625,0.4375,0.5625,2.0078560636920493,4.0,92,5.75,1.5326086956521738,4.0,0.5869565217391305,0.41304347826086957,103.3125,106.5,30.0,160.0,0.875,0.0,0.5774917602539062,0.6630821228027344,0.08559036254882812,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311245,16,0.10596026490066225,2.5625,0.8637671850678283,1.0,4.0,4,0.0625,0.5,0.25,0.1875,0.0,0.1875,0.8125,1.7028195311147831,3.0,83,5.1875,1.4096385542168675,3.0,0.6265060240963856,0.37349397590361444,100.375,85.0,30.0,160.0,0.875,0.0,0.3034696578979492,0.1096012592315673,-0.19386839866638192,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311246,2,0.013245033112582781,2.5,0.5,2.0,3.0,2,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1,0.5,1.0,1.0,1.0,0.0,153.5,153.5,147.0,160.0,1.0,0.0,2.246643304824829,0.5169413089752197,-1.7297019958496094,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311247,17,0.11258278145695365,4.0,0.9074852129730301,2.0,5.0,4,0.0,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.29411764705882354,0.8235294117647058,0.17647058823529413,1.608700165519891,3.0,89,5.235294117647059,1.4831460674157304,3.0,0.6292134831460674,0.3707865168539326,93.94117647058823,82.0,3.0,160.0,0.8235294117647058,0.0,1.4383859634399414,2.722454071044922,1.2840681076049805,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
