stage,pair_mode,initial_alpha,lambda_rank,learning_rate,maximum_epochs,epoch,alpha,train_rating_loss,train_ranking_loss,train_total_loss,validation_RMSE_monitor
global,gap_weighted,0.25,0.5,0.001,100,65,0.2624109089374542,0.5016905069351196,0.31153610348701477,0.6574585437774658,1.06002676486969
global,gap_weighted,0.25,0.5,0.001,100,66,0.26260554790496826,0.5015771389007568,0.31144052743911743,0.6572973728179932,1.0599840879440308
global,gap_weighted,0.25,0.5,0.001,100,67,0.26280030608177185,0.5014636516571045,0.3113449513912201,0.6571361422538757,1.0599415302276611
global,gap_weighted,0.25,0.5,0.001,100,68,0.2629951238632202,0.5013501048088074,0.31124937534332275,0.6569747924804688,1.0598989725112915
global,gap_weighted,0.25,0.5,0.001,100,69,0.26319006085395813,0.501236617565155,0.311153769493103,0.6568135023117065,1.0598562955856323
global,gap_weighted,0.25,0.5,0.001,100,70,0.2633851170539856,0.5011230111122131,0.3110581636428833,0.6566520929336548,1.0598137378692627
global,gap_weighted,0.25,0.5,0.001,100,71,0.2635802924633026,0.5010094046592712,0.3109625577926636,0.656490683555603,1.059768795967102
global,gap_weighted,0.25,0.5,0.001,100,72,0.26377561688423157,0.5008957386016846,0.3108668923377991,0.6563291549682617,1.0597237348556519
global,gap_weighted,0.25,0.5,0.001,100,73,0.2639710307121277,0.5007819533348083,0.31077122688293457,0.6561675667762756,1.0596786737442017
global,gap_weighted,0.25,0.5,0.001,100,74,0.26416653394699097,0.5006682276725769,0.31067556142807007,0.6560059785842896,1.0596336126327515
global,gap_weighted,0.25,0.5,0.001,100,75,0.2643621563911438,0.5005544424057007,0.31057989597320557,0.6558443903923035,1.0595885515213013
global,gap_weighted,0.25,0.5,0.001,100,76,0.2645578980445862,0.5004406571388245,0.3104842007160187,0.6556827425956726,1.0595433712005615
global,gap_weighted,0.25,0.5,0.001,100,77,0.2647537291049957,0.5003267526626587,0.3103885054588318,0.655521035194397,1.0594983100891113
global,gap_weighted,0.25,0.5,0.001,100,78,0.2649497091770172,0.5002127885818481,0.3102928102016449,0.6553592085838318,1.0594531297683716
global,gap_weighted,0.25,0.5,0.001,100,79,0.26514580845832825,0.5000988841056824,0.3101970851421356,0.6551974415779114,1.0594080686569214
global,gap_weighted,0.25,0.5,0.001,100,80,0.26534196734428406,0.4999848008155823,0.31010130047798157,0.6550354361534119,1.0593628883361816
global,gap_weighted,0.25,0.5,0.001,100,81,0.2655382752418518,0.49987080693244934,0.3100055754184723,0.6548736095428467,1.059317708015442
global,gap_weighted,0.25,0.5,0.001,100,82,0.2657346725463867,0.49975672364234924,0.30990979075431824,0.6547116041183472,1.0592725276947021
global,gap_weighted,0.25,0.5,0.001,100,83,0.2659311890602112,0.499642550945282,0.3098140060901642,0.6545495390892029,1.0592273473739624
global,gap_weighted,0.25,0.5,0.001,100,84,0.2661278247833252,0.4995283782482147,0.30971822142601013,0.6543874740600586,1.0591821670532227
global,gap_weighted,0.25,0.5,0.001,100,85,0.26632457971572876,0.4994141161441803,0.3096224367618561,0.6542253494262695,1.059136986732483
global,gap_weighted,0.25,0.5,0.001,100,86,0.2665214538574219,0.49929988384246826,0.30952659249305725,0.6540631651878357,1.0590916872024536
global,gap_weighted,0.25,0.5,0.001,100,87,0.26671841740608215,0.49918556213378906,0.3094307780265808,0.6539009809494019,1.0590465068817139
global,gap_weighted,0.25,0.5,0.001,100,88,0.266915500164032,0.4990712106227875,0.3093349039554596,0.6537386775016785,1.0590012073516846
global,gap_weighted,0.25,0.5,0.001,100,89,0.267112672328949,0.4989568293094635,0.30923905968666077,0.6535763740539551,1.0589559078216553
global,gap_weighted,0.25,0.5,0.001,100,90,0.2673100233078003,0.49884238839149475,0.30914318561553955,0.6534140110015869,1.058910608291626
global,gap_weighted,0.25,0.5,0.001,100,91,0.267507404088974,0.49872785806655884,0.30904731154441833,0.6532515287399292,1.0588653087615967
global,gap_weighted,0.25,0.5,0.001,100,92,0.26770490407943726,0.4986133873462677,0.30895140767097473,0.6530891060829163,1.0588200092315674
global,gap_weighted,0.25,0.5,0.001,100,93,0.26790255308151245,0.498498797416687,0.3088555335998535,0.6529265642166138,1.058774709701538
global,gap_weighted,0.25,0.5,0.001,100,94,0.2681003212928772,0.4983842074871063,0.3087595999240875,0.6527640223503113,1.0587294101715088
global,gap_weighted,0.25,0.5,0.001,100,95,0.2682981491088867,0.49826952815055847,0.30866366624832153,0.6526013612747192,1.0586841106414795
global,gap_weighted,0.25,0.5,0.001,100,96,0.2684961259365082,0.498154878616333,0.30856776237487793,0.652438759803772,1.0586386919021606
global,gap_weighted,0.25,0.5,0.001,100,97,0.2686941921710968,0.4980401396751404,0.30847179889678955,0.6522760391235352,1.0585933923721313
global,gap_weighted,0.25,0.5,0.001,100,98,0.268892377614975,0.497925341129303,0.30837583541870117,0.6521132588386536,1.0585479736328125
global,gap_weighted,0.25,0.5,0.001,100,99,0.2690906822681427,0.49781057238578796,0.3082798719406128,0.651950478553772,1.0585025548934937
global,gap_weighted,0.25,0.5,0.001,100,100,0.2692891061306,0.4976956844329834,0.3081839084625244,0.6517876386642456,1.0584572553634644
global,gap_weighted,0.25,0.5,0.001,200,1,0.25018754601478577,0.508857011795044,0.3176218271255493,0.6676679253578186,1.0627267360687256
global,gap_weighted,0.25,0.5,0.001,200,2,0.2503752112388611,0.508746325969696,0.3175271451473236,0.667509913444519,1.0626848936080933
global,gap_weighted,0.25,0.5,0.001,200,3,0.2505629360675812,0.5086355805397034,0.3174324035644531,0.6673517823219299,1.062643051147461
global,gap_weighted,0.25,0.5,0.001,200,4,0.2507507801055908,0.5085248351097107,0.3173377215862274,0.6671937108039856,1.0626012086868286
global,gap_weighted,0.25,0.5,0.001,200,5,0.2509387135505676,0.508414089679718,0.31724298000335693,0.6670355796813965,1.0625593662261963
global,gap_weighted,0.25,0.5,0.001,200,6,0.2511267364025116,0.5083033442497253,0.31714826822280884,0.6668775081634521,1.062517523765564
global,gap_weighted,0.25,0.5,0.001,200,7,0.25131484866142273,0.5081924200057983,0.31705352663993835,0.6667191982269287,1.0624756813049316
global,gap_weighted,0.25,0.5,0.001,200,8,0.2515030801296234,0.5080815553665161,0.31695881485939026,0.66656094789505,1.0624337196350098
global,gap_weighted,0.25,0.5,0.001,200,9,0.25169140100479126,0.5079706311225891,0.3168640732765198,0.6664026975631714,1.0623918771743774
global,gap_weighted,0.25,0.5,0.001,200,10,0.25187984108924866,0.5078597068786621,0.3167693018913269,0.666244387626648,1.0623500347137451
global,gap_weighted,0.25,0.5,0.001,200,11,0.2520684003829956,0.5077486038208008,0.31667453050613403,0.6660858392715454,1.0623080730438232
global,gap_weighted,0.25,0.5,0.001,200,12,0.25225698947906494,0.5076375603675842,0.3165797293186188,0.6659274101257324,1.0622661113739014
global,gap_weighted,0.25,0.5,0.001,200,13,0.2524457275867462,0.5075265169143677,0.3164849579334259,0.6657689809799194,1.0622241497039795
global,gap_weighted,0.25,0.5,0.001,200,14,0.25263455510139465,0.5074153542518616,0.31639012694358826,0.6656104326248169,1.0621823072433472
global,gap_weighted,0.25,0.5,0.001,200,15,0.25282350182533264,0.5073042511940002,0.316295325756073,0.6654518842697144,1.0621402263641357
global,gap_weighted,0.25,0.5,0.001,200,16,0.2530125677585602,0.5071930289268494,0.31620046496391296,0.665293276309967,1.0620982646942139
global,gap_weighted,0.25,0.5,0.001,200,17,0.2532016932964325,0.5070817470550537,0.3161056339740753,0.6651345491409302,1.062056303024292
global,gap_weighted,0.25,0.5,0.001,200,18,0.25339093804359436,0.5069704651832581,0.3160107731819153,0.6649758815765381,1.0620143413543701
global,gap_weighted,0.25,0.5,0.001,200,19,0.25358033180236816,0.5068591237068176,0.31591591238975525,0.6648170948028564,1.0619722604751587
global,gap_weighted,0.25,0.5,0.001,200,20,0.25376978516578674,0.5067477226257324,0.31582099199295044,0.6646581888198853,1.0619302988052368
global,gap_weighted,0.25,0.5,0.001,200,21,0.25395938754081726,0.506636381149292,0.3157261312007904,0.6644994616508484,1.061888337135315
global,gap_weighted,0.25,0.5,0.001,200,22,0.25414904952049255,0.5065248608589172,0.3156311810016632,0.6643404364585876,1.0618462562561035
global,gap_weighted,0.25,0.5,0.001,200,23,0.2543388605117798,0.5064134001731873,0.3155362904071808,0.6641815304756165,1.061804175376892
global,gap_weighted,0.25,0.5,0.001,200,24,0.2545287609100342,0.5063018202781677,0.3154413402080536,0.6640225052833557,1.0617622137069702
global,gap_weighted,0.25,0.5,0.001,200,25,0.2547187805175781,0.5061902403831482,0.315346360206604,0.6638634204864502,1.0617200136184692
global,gap_weighted,0.25,0.5,0.001,200,26,0.25490888953208923,0.5060786604881287,0.3152514100074768,0.6637043952941895,1.0616779327392578
global,gap_weighted,0.25,0.5,0.001,200,27,0.2550991177558899,0.5059669613838196,0.3151564300060272,0.6635451912879944,1.0616358518600464
global,gap_weighted,0.25,0.5,0.001,200,28,0.2552894651889801,0.5058552622795105,0.31506145000457764,0.6633859872817993,1.061593770980835
global,gap_weighted,0.25,0.5,0.001,200,29,0.25547993183135986,0.5057435035705566,0.31496644020080566,0.6632267236709595,1.061551570892334
global,gap_weighted,0.25,0.5,0.001,200,30,0.2556704580783844,0.5056316256523132,0.3148714005947113,0.6630673408508301,1.0615094900131226
global,gap_weighted,0.25,0.5,0.001,200,31,0.2558611333370209,0.5055198669433594,0.31477639079093933,0.6629080772399902,1.0614672899246216
global,gap_weighted,0.25,0.5,0.001,200,32,0.2560519576072693,0.5054079294204712,0.3146813213825226,0.6627485752105713,1.0614252090454102
global,gap_weighted,0.25,0.5,0.001,200,33,0.2562428116798401,0.505295991897583,0.31458622217178345,0.6625890731811523,1.0613830089569092
global,gap_weighted,0.25,0.5,0.001,200,34,0.2564338147640228,0.50518399477005,0.3144911825656891,0.6624295711517334,1.0613408088684082
global,gap_weighted,0.25,0.5,0.001,200,35,0.2566249370574951,0.5050719976425171,0.31439608335494995,0.6622700691223145,1.0612986087799072
global,gap_weighted,0.25,0.5,0.001,200,36,0.25681617856025696,0.5049599409103394,0.3143009543418884,0.662110447883606,1.0612564086914062
global,gap_weighted,0.25,0.5,0.001,200,37,0.25700753927230835,0.5048478245735168,0.3142058253288269,0.6619507074356079,1.0612140893936157
global,gap_weighted,0.25,0.5,0.001,200,38,0.2571989893913269,0.5047356486320496,0.314110666513443,0.6617909669876099,1.0611720085144043
global,gap_weighted,0.25,0.5,0.001,200,39,0.2573905289173126,0.5046234130859375,0.3140155076980591,0.661631166934967,1.0611296892166138
global,gap_weighted,0.25,0.5,0.001,200,40,0.2575822174549103,0.5045111775398254,0.3139203190803528,0.6614713668823242,1.0610873699188232
global,gap_weighted,0.25,0.5,0.001,200,41,0.2577739953994751,0.5043988823890686,0.31382516026496887,0.6613114476203918,1.0610451698303223
global,gap_weighted,0.25,0.5,0.001,200,42,0.25796592235565186,0.5042865872383118,0.3137299418449402,0.6611515283584595,1.0610028505325317
global,gap_weighted,0.25,0.5,0.001,200,43,0.2581579387187958,0.5041741728782654,0.3136346936225891,0.6609915494918823,1.0609605312347412
global,gap_weighted,0.25,0.5,0.001,200,44,0.25835007429122925,0.504061758518219,0.3135394752025604,0.6608315110206604,1.0609182119369507
global,gap_weighted,0.25,0.5,0.001,200,45,0.25854232907295227,0.5039492845535278,0.31344422698020935,0.6606714129447937,1.0608758926391602
global,gap_weighted,0.25,0.5,0.001,200,46,0.25873467326164246,0.5038367509841919,0.3133489489555359,0.6605112552642822,1.0608335733413696
global,gap_weighted,0.25,0.5,0.001,200,47,0.2589271366596222,0.503724217414856,0.3132536709308624,0.660351037979126,1.060791254043579
global,gap_weighted,0.25,0.5,0.001,200,48,0.2591197192668915,0.5036115646362305,0.31315839290618896,0.660190761089325,1.0607489347457886
global,gap_weighted,0.25,0.5,0.001,200,49,0.2593124210834503,0.5034990310668945,0.3130630850791931,0.6600306034088135,1.0607064962387085
global,gap_weighted,0.25,0.5,0.001,200,50,0.2595052421092987,0.5033863186836243,0.3129677474498749,0.6598702073097229,1.0606640577316284
global,gap_weighted,0.25,0.5,0.001,200,51,0.25969815254211426,0.5032735466957092,0.31287238001823425,0.6597097516059875,1.060621738433838
global,gap_weighted,0.25,0.5,0.001,200,52,0.25989121198654175,0.5031607151031494,0.3127770721912384,0.6595492362976074,1.0605792999267578
global,gap_weighted,0.25,0.5,0.001,200,53,0.2600843608379364,0.5030479431152344,0.3126816749572754,0.6593887805938721,1.0605368614196777
global,gap_weighted,0.25,0.5,0.001,200,54,0.2602775990962982,0.5029350519180298,0.3125862777233124,0.6592282056808472,1.0604944229125977
global,gap_weighted,0.25,0.5,0.001,200,55,0.260470986366272,0.5028221011161804,0.31249088048934937,0.6590675115585327,1.0604519844055176
global,gap_weighted,0.25,0.5,0.001,200,56,0.2606644630432129,0.502709150314331,0.31239545345306396,0.658906877040863,1.060409426689148
global,gap_weighted,0.25,0.5,0.001,200,57,0.26085805892944336,0.5025961995124817,0.31230005621910095,0.6587462425231934,1.0603671073913574
global,gap_weighted,0.25,0.5,0.001,200,58,0.2610517740249634,0.502483069896698,0.31220459938049316,0.6585853695869446,1.0603245496749878
global,gap_weighted,0.25,0.5,0.001,200,59,0.26124560832977295,0.5023699402809143,0.31210917234420776,0.6584244966506958,1.0602819919586182
global,gap_weighted,0.25,0.5,0.001,200,60,0.26143956184387207,0.5022568702697754,0.3120136559009552,0.6582636833190918,1.060239553451538
global,gap_weighted,0.25,0.5,0.001,200,61,0.26163357496261597,0.5021436214447021,0.311918169260025,0.6581026911735535,1.0601969957351685
global,gap_weighted,0.25,0.5,0.001,200,62,0.2618277668952942,0.5020304918289185,0.31182268261909485,0.6579418182373047,1.0601544380187988
global,gap_weighted,0.25,0.5,0.001,200,63,0.2620220184326172,0.5019171833992004,0.3117271661758423,0.6577807664871216,1.0601118803024292
global,gap_weighted,0.25,0.5,0.001,200,64,0.2622164189815521,0.5018038749694824,0.3116316497325897,0.6576197147369385,1.0600693225860596
global,gap_weighted,0.25,0.5,0.001,200,65,0.2624109089374542,0.5016905069351196,0.31153610348701477,0.6574585437774658,1.06002676486969
global,gap_weighted,0.25,0.5,0.001,200,66,0.26260554790496826,0.5015771389007568,0.31144052743911743,0.6572973728179932,1.0599840879440308
global,gap_weighted,0.25,0.5,0.001,200,67,0.26280030608177185,0.5014636516571045,0.3113449513912201,0.6571361422538757,1.0599415302276611
global,gap_weighted,0.25,0.5,0.001,200,68,0.2629951238632202,0.5013501048088074,0.31124937534332275,0.6569747924804688,1.0598989725112915
global,gap_weighted,0.25,0.5,0.001,200,69,0.26319006085395813,0.501236617565155,0.311153769493103,0.6568135023117065,1.0598562955856323
global,gap_weighted,0.25,0.5,0.001,200,70,0.2633851170539856,0.5011230111122131,0.3110581636428833,0.6566520929336548,1.0598137378692627
global,gap_weighted,0.25,0.5,0.001,200,71,0.2635802924633026,0.5010094046592712,0.3109625577926636,0.656490683555603,1.059768795967102
global,gap_weighted,0.25,0.5,0.001,200,72,0.26377561688423157,0.5008957386016846,0.3108668923377991,0.6563291549682617,1.0597237348556519
global,gap_weighted,0.25,0.5,0.001,200,73,0.2639710307121277,0.5007819533348083,0.31077122688293457,0.6561675667762756,1.0596786737442017
global,gap_weighted,0.25,0.5,0.001,200,74,0.26416653394699097,0.5006682276725769,0.31067556142807007,0.6560059785842896,1.0596336126327515
global,gap_weighted,0.25,0.5,0.001,200,75,0.2643621563911438,0.5005544424057007,0.31057989597320557,0.6558443903923035,1.0595885515213013
global,gap_weighted,0.25,0.5,0.001,200,76,0.2645578980445862,0.5004406571388245,0.3104842007160187,0.6556827425956726,1.0595433712005615
global,gap_weighted,0.25,0.5,0.001,200,77,0.2647537291049957,0.5003267526626587,0.3103885054588318,0.655521035194397,1.0594983100891113
global,gap_weighted,0.25,0.5,0.001,200,78,0.2649497091770172,0.5002127885818481,0.3102928102016449,0.6553592085838318,1.0594531297683716
global,gap_weighted,0.25,0.5,0.001,200,79,0.26514580845832825,0.5000988841056824,0.3101970851421356,0.6551974415779114,1.0594080686569214
global,gap_weighted,0.25,0.5,0.001,200,80,0.26534196734428406,0.4999848008155823,0.31010130047798157,0.6550354361534119,1.0593628883361816
global,gap_weighted,0.25,0.5,0.001,200,81,0.2655382752418518,0.49987080693244934,0.3100055754184723,0.6548736095428467,1.059317708015442
global,gap_weighted,0.25,0.5,0.001,200,82,0.2657346725463867,0.49975672364234924,0.30990979075431824,0.6547116041183472,1.0592725276947021
global,gap_weighted,0.25,0.5,0.001,200,83,0.2659311890602112,0.499642550945282,0.3098140060901642,0.6545495390892029,1.0592273473739624
global,gap_weighted,0.25,0.5,0.001,200,84,0.2661278247833252,0.4995283782482147,0.30971822142601013,0.6543874740600586,1.0591821670532227
global,gap_weighted,0.25,0.5,0.001,200,85,0.26632457971572876,0.4994141161441803,0.3096224367618561,0.6542253494262695,1.059136986732483
global,gap_weighted,0.25,0.5,0.001,200,86,0.2665214538574219,0.49929988384246826,0.30952659249305725,0.6540631651878357,1.0590916872024536
global,gap_weighted,0.25,0.5,0.001,200,87,0.26671841740608215,0.49918556213378906,0.3094307780265808,0.6539009809494019,1.0590465068817139
global,gap_weighted,0.25,0.5,0.001,200,88,0.266915500164032,0.4990712106227875,0.3093349039554596,0.6537386775016785,1.0590012073516846
global,gap_weighted,0.25,0.5,0.001,200,89,0.267112672328949,0.4989568293094635,0.30923905968666077,0.6535763740539551,1.0589559078216553
global,gap_weighted,0.25,0.5,0.001,200,90,0.2673100233078003,0.49884238839149475,0.30914318561553955,0.6534140110015869,1.058910608291626
global,gap_weighted,0.25,0.5,0.001,200,91,0.267507404088974,0.49872785806655884,0.30904731154441833,0.6532515287399292,1.0588653087615967
global,gap_weighted,0.25,0.5,0.001,200,92,0.26770490407943726,0.4986133873462677,0.30895140767097473,0.6530891060829163,1.0588200092315674
global,gap_weighted,0.25,0.5,0.001,200,93,0.26790255308151245,0.498498797416687,0.3088555335998535,0.6529265642166138,1.058774709701538
global,gap_weighted,0.25,0.5,0.001,200,94,0.2681003212928772,0.4983842074871063,0.3087595999240875,0.6527640223503113,1.0587294101715088
global,gap_weighted,0.25,0.5,0.001,200,95,0.2682981491088867,0.49826952815055847,0.30866366624832153,0.6526013612747192,1.0586841106414795
global,gap_weighted,0.25,0.5,0.001,200,96,0.2684961259365082,0.498154878616333,0.30856776237487793,0.652438759803772,1.0586386919021606
global,gap_weighted,0.25,0.5,0.001,200,97,0.2686941921710968,0.4980401396751404,0.30847179889678955,0.6522760391235352,1.0585933923721313
global,gap_weighted,0.25,0.5,0.001,200,98,0.268892377614975,0.497925341129303,0.30837583541870117,0.6521132588386536,1.0585479736328125
global,gap_weighted,0.25,0.5,0.001,200,99,0.2690906822681427,0.49781057238578796,0.3082798719406128,0.651950478553772,1.0585025548934937
global,gap_weighted,0.25,0.5,0.001,200,100,0.2692891061306,0.4976956844329834,0.3081839084625244,0.6517876386642456,1.0584572553634644
global,gap_weighted,0.25,0.5,0.001,200,101,0.2694876194000244,0.49758079648017883,0.30808791518211365,0.6516247391700745,1.058411717414856
global,gap_weighted,0.25,0.5,0.001,200,102,0.2696862518787384,0.4974658787250519,0.3079919219017029,0.6514618396759033,1.058366298675537
global,gap_weighted,0.25,0.5,0.001,200,103,0.26988500356674194,0.49735090136528015,0.3078958988189697,0.6512988805770874,1.0583208799362183
global,gap_weighted,0.25,0.5,0.001,200,104,0.27008381485939026,0.49723586440086365,0.3077998757362366,0.6511358022689819,1.0582754611968994
global,gap_weighted,0.25,0.5,0.001,200,105,0.2702827751636505,0.49712082743644714,0.3077038526535034,0.6509727239608765,1.058229923248291
global,gap_weighted,0.25,0.5,0.001,200,106,0.2704818844795227,0.49700573086738586,0.3076077997684479,0.650809645652771,1.0581845045089722
global,gap_weighted,0.25,0.5,0.001,200,107,0.2706810534000397,0.4968905448913574,0.30751171708106995,0.6506463885307312,1.0581390857696533
global,gap_weighted,0.25,0.5,0.001,200,108,0.2708803415298462,0.49677538871765137,0.3074156641960144,0.650483250617981,1.058093547821045
global,gap_weighted,0.25,0.5,0.001,200,109,0.27107974886894226,0.49666014313697815,0.30731961131095886,0.6503199338912964,1.0580480098724365
global,gap_weighted,0.25,0.5,0.001,200,110,0.2712792158126831,0.4965449571609497,0.30722352862358093,0.6501567363739014,1.0580025911331177
global,gap_weighted,0.25,0.5,0.001,200,111,0.2714788615703583,0.4964296221733093,0.307127445936203,0.649993360042572,1.0579570531845093
global,gap_weighted,0.25,0.5,0.001,200,112,0.2716785669326782,0.49631428718566895,0.3070313334465027,0.6498299837112427,1.0579113960266113
global,gap_weighted,0.25,0.5,0.001,200,113,0.2718783915042877,0.4961988925933838,0.30693522095680237,0.6496664881706238,1.0578659772872925
global,gap_weighted,0.25,0.5,0.001,200,114,0.27207833528518677,0.49608349800109863,0.30683910846710205,0.6495030522346497,1.0578203201293945
global,gap_weighted,0.25,0.5,0.001,200,115,0.27227839827537537,0.4959679841995239,0.30674299597740173,0.649339497089386,1.0577747821807861
global,gap_weighted,0.25,0.5,0.001,200,116,0.2724785804748535,0.4958525002002716,0.30664682388305664,0.6491758823394775,1.0577292442321777
global,gap_weighted,0.25,0.5,0.001,200,117,0.27267882227897644,0.4957369565963745,0.30655068159103394,0.6490123271942139,1.0576835870742798
global,gap_weighted,0.25,0.5,0.001,200,118,0.2728792130947113,0.4956214129924774,0.30645450949668884,0.6488486528396606,1.0576379299163818
global,gap_weighted,0.25,0.5,0.001,200,119,0.27307969331741333,0.49550575017929077,0.30635833740234375,0.6486849188804626,1.0575923919677734
global,gap_weighted,0.25,0.5,0.001,200,120,0.2732802629470825,0.4953901171684265,0.30626216530799866,0.6485211849212646,1.057546854019165
global,gap_weighted,0.25,0.5,0.001,200,121,0.27348098158836365,0.4952744245529175,0.30616599321365356,0.6483573913574219,1.057501196861267
global,gap_weighted,0.25,0.5,0.001,200,122,0.2736818194389343,0.4951586127281189,0.3060697913169861,0.6481934785842896,1.0574555397033691
global,gap_weighted,0.25,0.5,0.001,200,123,0.27388274669647217,0.4950428307056427,0.3059735596179962,0.648029625415802,1.0574098825454712
global,gap_weighted,0.25,0.5,0.001,200,124,0.2740837335586548,0.4949270188808441,0.30587735772132874,0.6478657126426697,1.0573641061782837
global,gap_weighted,0.25,0.5,0.001,200,125,0.27428486943244934,0.4948112368583679,0.30578115582466125,0.6477017998695374,1.0573184490203857
global,gap_weighted,0.25,0.5,0.001,200,126,0.27448612451553345,0.4946953356266022,0.3056849241256714,0.6475378274917603,1.0572727918624878
global,gap_weighted,0.25,0.5,0.001,200,127,0.2746874690055847,0.49457934498786926,0.30558866262435913,0.6473736763000488,1.0572270154953003
global,gap_weighted,0.25,0.5,0.001,200,128,0.27488893270492554,0.4944634437561035,0.30549246072769165,0.647209644317627,1.0571813583374023
global,gap_weighted,0.25,0.5,0.001,200,129,0.2750904858112335,0.49434739351272583,0.305396169424057,0.6470454931259155,1.0571357011795044
global,gap_weighted,0.25,0.5,0.001,200,130,0.27529215812683105,0.49423134326934814,0.30529993772506714,0.6468813419342041,1.057089924812317
global,gap_weighted,0.25,0.5,0.001,200,131,0.27549394965171814,0.4941152334213257,0.3052036464214325,0.6467170715332031,1.0570441484451294
global,gap_weighted,0.25,0.5,0.001,200,132,0.2756958603858948,0.4939991533756256,0.30510738492012024,0.6465528607368469,1.056998372077942
global,gap_weighted,0.25,0.5,0.001,200,133,0.2758978605270386,0.493882954120636,0.3050110638141632,0.6463884711265564,1.0569525957107544
global,gap_weighted,0.25,0.5,0.001,200,134,0.27609995007514954,0.49376675486564636,0.30491477251052856,0.6462241411209106,1.056906819343567
global,gap_weighted,0.25,0.5,0.001,200,135,0.27630215883255005,0.49365055561065674,0.3048184812068939,0.6460598111152649,1.056861162185669
global,gap_weighted,0.25,0.5,0.001,200,136,0.2765044569969177,0.49353423714637756,0.3047221601009369,0.6458953022956848,1.056815266609192
global,gap_weighted,0.25,0.5,0.001,200,137,0.27670690417289734,0.4934179484844208,0.30462589859962463,0.6457309126853943,1.0567694902420044
global,gap_weighted,0.25,0.5,0.001,200,138,0.2769094407558441,0.49330154061317444,0.3045295476913452,0.6455663442611694,1.056723713874817
global,gap_weighted,0.25,0.5,0.001,200,139,0.27711209654808044,0.4931851327419281,0.3044332265853882,0.6454017162322998,1.0566778182983398
global,gap_weighted,0.25,0.5,0.001,200,140,0.27731481194496155,0.49306875467300415,0.30433687567710876,0.6452372074127197,1.0566320419311523
global,gap_weighted,0.25,0.5,0.001,200,141,0.2775176763534546,0.49295228719711304,0.30424052476882935,0.6450725793838501,1.0565861463546753
global,gap_weighted,0.25,0.5,0.001,200,142,0.2777206301689148,0.49283578991889954,0.3041441738605499,0.6449078917503357,1.0565402507781982
global,gap_weighted,0.25,0.5,0.001,200,143,0.27792370319366455,0.49271923303604126,0.3040478229522705,0.6447431445121765,1.0564943552017212
global,gap_weighted,0.25,0.5,0.001,200,144,0.27812686562538147,0.4926026165485382,0.3039514422416687,0.6445783376693726,1.0564485788345337
global,gap_weighted,0.25,0.5,0.001,200,145,0.27833014726638794,0.49248602986335754,0.3038550913333893,0.6444135904312134,1.056402564048767
global,gap_weighted,0.25,0.5,0.001,200,146,0.2785335183143616,0.4923693835735321,0.3037586808204651,0.6442487239837646,1.0563567876815796
global,gap_weighted,0.25,0.5,0.001,200,147,0.27873700857162476,0.4922527074813843,0.30366232991218567,0.6440838575363159,1.056310772895813
global,gap_weighted,0.25,0.5,0.001,200,148,0.2789405882358551,0.4921359717845917,0.3035659193992615,0.6439189314842224,1.056264877319336
global,gap_weighted,0.25,0.5,0.001,200,149,0.279144287109375,0.4920192062854767,0.30346953868865967,0.6437540054321289,1.0562189817428589
global,gap_weighted,0.25,0.5,0.001,200,150,0.27934807538986206,0.4919024109840393,0.3033731281757355,0.6435889601707458,1.0561730861663818
global,gap_weighted,0.25,0.5,0.001,200,151,0.27955201268196106,0.49178561568260193,0.3032767176628113,0.6434239745140076,1.0561270713806152
global,gap_weighted,0.25,0.5,0.001,200,152,0.27975600957870483,0.491668701171875,0.3031802773475647,0.643258810043335,1.0560811758041382
global,gap_weighted,0.25,0.5,0.001,200,153,0.27996015548706055,0.49155178666114807,0.3030838966369629,0.6430937051773071,1.0560351610183716
global,gap_weighted,0.25,0.5,0.001,200,154,0.28016436100006104,0.491434782743454,0.3029874563217163,0.6429284811019897,1.055989146232605
global,gap_weighted,0.25,0.5,0.001,200,155,0.28036871552467346,0.49131786823272705,0.3028910160064697,0.6427633762359619,1.055943250656128
global,gap_weighted,0.25,0.5,0.001,200,156,0.28057315945625305,0.49120083451271057,0.30279457569122314,0.6425981521606445,1.0558971166610718
global,gap_weighted,0.25,0.5,0.001,200,157,0.2807776927947998,0.4910837709903717,0.30269813537597656,0.6424328088760376,1.0558512210845947
global,gap_weighted,0.25,0.5,0.001,200,158,0.2809823155403137,0.49096664786338806,0.3026016652584076,0.6422674655914307,1.0558052062988281
global,gap_weighted,0.25,0.5,0.001,200,159,0.2811870574951172,0.4908495545387268,0.302505224943161,0.6421021819114685,1.0557591915130615
global,gap_weighted,0.25,0.5,0.001,200,160,0.2813919186592102,0.49073246121406555,0.30240878462791443,0.6419368386268616,1.055713176727295
global,gap_weighted,0.25,0.5,0.001,200,161,0.2815968990325928,0.49061518907546997,0.30231234431266785,0.6417713761329651,1.0556671619415283
global,gap_weighted,0.25,0.5,0.001,200,162,0.2818019688129425,0.49049797654151917,0.3022158443927765,0.6416059136390686,1.0556211471557617
global,gap_weighted,0.25,0.5,0.001,200,163,0.2820071280002594,0.4903806746006012,0.3021193742752075,0.6414403915405273,1.0555751323699951
global,gap_weighted,0.25,0.5,0.001,200,164,0.28221240639686584,0.4902634024620056,0.30202287435531616,0.6412748098373413,1.055528998374939
